Task_ID,Topo_Level,Batch_Index,Summary,Task_Tag,Priority,Duration_Hours,Assigned_To,Start_Hour,End_Hour,Skill_Match,Topo_Order
68,1,2,ZooKeeper java client main loop crashes on KeeperExceptions,Bug fixing / Maintenance,Minor,2.0,A-331,2.0,4.0,1,703
682,1,2,SIGPIPE in Zookeeper 0.3.* when send'ing after cluster disconnection,Bug fixing / Maintenance,Minor,2.5,A-142,2.0,4.5,0,704
685,1,2,Questions and Improvements for the C client codebase,Bug fixing / Maintenance,Minor,2.5,A-358,2.5,5.0,0,705
687,1,2,QuorumPeer takes a long time to shutdown,Bug fixing / Maintenance,Minor,2.0,A-27,2.5,4.5,1,706
691,1,2,Documentation and default config suggest incorrect location for Zookeeper state,Documentation,Minor,3.0,A-132,3.0,6.0,0,707
695,1,2,address a documentation issue in ZOOKEEPER-1030,Documentation,Minor,2.5,A-404,1.6,4.1,0,708
698,1,2,some quorum tests are unnecessarily extending QuorumBase,Testing & Verification,Minor,3.0,A-265,2.0,5.0,0,709
7,1,2,Stat enchaned to include num of children and size,Bug fixing / Maintenance,Minor,3.0,A-107,2.5,5.5,0,710
703,1,2,Hard-coding a well-known location for configuration directory gives less flexibility for packaging Zookeeper configurations,Build & Release Engineering,Minor,3.0,A-392,2.5,5.5,0,711
711,1,2,Small improvements to LeaderElection and Vote classes,Feature / Improvement Implementation,Minor,2.5,A-228,3.0,5.5,0,712
714,1,2,Add simple examples to show the usage of zookeeper,Documentation,Minor,3.0,A-179,2.0,5.0,0,713
722,1,2,Add MX4J Support to Zookeeper,Feature / Improvement Implementation,Minor,3.0,A-375,3.0,6.0,0,714
723,1,2,zookeeper 3.3.3 fails to build with gcc >= 4.6.1 on Debian/Ubuntu,Bug fixing / Maintenance,Minor,2.0,A-382,2.0,4.0,1,715
736,1,2,"jenkins is reporting two warnings, fix these",Bug fixing / Maintenance,Minor,2.5,A-395,3.0,5.5,0,716
753,1,2,better eclipse support in tests,Testing & Verification,Minor,3.0,A-147,2.0,5.0,0,717
754,1,2,Please add a few svn:ignore properties,Feature / Improvement Implementation,Minor,3.0,A-54,3.0,6.0,0,718
757,1,2,"Fix compiler (eclipse) warnings: unused imports, unused variables, missing generics",Bug fixing / Maintenance,Minor,2.5,A-32,1.6,4.1,0,719
760,1,2,DataNode references parent node for no reason,Documentation,Minor,2.5,A-118,1.6,4.1,0,720
763,1,2,Make findbugs usable in Eclipse,Project / General Task,Minor,2.5,A-133,1.6,4.1,0,721
771,1,2,Remove upgrade code,Build & Release Engineering,Minor,3.0,A-24,3.0,6.0,0,722
781,1,2,Sequential node creation does not use always use digits in node name given certain Locales.,Bug fixing / Maintenance,Minor,2.0,A-239,2.0,4.0,1,723
786,1,2,Remove unnecessary MissingSessionException in ZooKeeperServer,Design & API Evolution,Minor,3.0,A-51,2.0,5.0,0,724
788,1,2,Provide accessors for Request.{hdr|txn},Other,Minor,3.0,A-283,1.6,4.6,0,725
790,1,2,problem across zookeeper clients when reading data written by other clients,Bug fixing / Maintenance,Minor,2.5,A-199,2.0,4.5,0,726
794,1,2,remove unused o.a.z.server.util.Profiler,Design & API Evolution,Minor,2.0,A-314,2.0,4.0,1,727
811,1,2,"""request.getHdr() != null"" and ""isQuorum"" are identical",Other,Minor,3.0,A-90,2.0,5.0,0,728
817,1,2,ZooKeeper.multi() could violate API if server misbehaves,Bug fixing / Maintenance,Minor,2.0,A-81,1.6,3.6,1,729
819,1,2,ZooKeeper client is only caller of server.DataTree.copyStat(),Design & API Evolution,Minor,3.0,A-35,3.0,6.0,0,730
82,1,2,"In two places, the wrong class is specified for the logger",Bug fixing / Maintenance,Minor,2.5,A-185,2.5,5.0,0,731
825,1,2,Cleanup minor PrepRequestProcessor issues,Code Refactoring & Cleanup,Minor,2.0,A-224,1.6,3.6,1,732
838,1,2,zkCli.sh is exiting when an Invalid ACL exception is thrown from setACL command through client,Bug fixing / Maintenance,Minor,2.5,A-308,2.5,5.0,0,733
839,1,2,Guaranteed NPE in WriteLock recipe,Bug fixing / Maintenance,Minor,2.5,A-325,2.0,4.5,0,734
843,1,2,zookeeper_init always reports sessionPasswd=<hidden>,Bug fixing / Maintenance,Minor,2.0,A-121,2.0,4.0,1,735
844,1,2,zookeeper_init leaks memory if chroot is just '/',Bug fixing / Maintenance,Minor,2.0,A-310,1.6,3.6,1,736
845,1,2,Possible segfault in zookeeper_init,Bug fixing / Maintenance,Minor,2.5,A-111,3.0,5.5,0,737
852,1,2,Log maxClientCnxn warning in INFO level,Design & API Evolution,Minor,2.5,A-190,3.0,5.5,0,738
856,1,2,Typo in docs: acheive -> achieve,Documentation,Minor,3.0,A-205,3.0,6.0,0,739
860,1,2,"multi's ""Transaction"" class is missing tests.",Testing & Verification,Minor,3.0,A-46,1.6,4.6,0,740
883,1,2,Add a method to get the zookeeper server version from the client,Build & Release Engineering,Minor,3.0,A-162,3.0,6.0,0,741
884,1,2,test-cppunit overrides LD_LIBRARY_PATH and fails if gcc is in non-standard location,Testing & Verification,Minor,2.0,A-26,2.5,4.5,1,742
885,1,2,"avoid flaky URL redirection in ""ant javadoc"" : replace ""http://java.sun.com/javase/6/docs/api/"" with ""http://download.oracle.com/javase/6/docs/api/"" ",Documentation,Minor,3.0,A-80,2.5,5.5,0,743
889,1,2,ZooKeeper client exists() javadoc incorrectly states watcher(s) will be triggered on node deletion,Documentation,Minor,3.0,A-311,2.0,5.0,0,744
890,1,2,Create zoo_append API,Design & API Evolution,Minor,2.5,A-19,3.0,5.5,0,745
891,1,2,Binary Jar in zookeeper-3.3.4 displays wrong version when run,Bug fixing / Maintenance,Minor,2.0,A-106,1.6,3.6,1,746
893,1,2,zkCli.sh script quoting issue,Bug fixing / Maintenance,Minor,2.0,A-21,1.6,3.6,1,747
897,1,2,Zookeeper broadcasts host's hostname instead of IP when ecf.exported.containerfactoryargs property is not set,Bug fixing / Maintenance,Minor,3.0,A-376,2.5,5.5,0,748
898,1,2,Just a bug in the tutorial code on the website,Bug fixing / Maintenance,Minor,2.0,A-296,3.0,5.0,1,749
902,1,2,Response packet caching for get request,Feature / Improvement Implementation,Minor,2.0,A-28,3.0,5.0,1,750
909,1,2,JMX MBeans for client connections can be orphaned,Bug fixing / Maintenance,Minor,2.0,A-344,3.0,5.0,1,751
912,1,2,C API makes it difficult to implement a timed wait_until_connected method correctly,Bug fixing / Maintenance,Minor,2.5,A-8,3.0,5.5,0,752
92,1,2,Fat jar build target,Build & Release Engineering,Minor,2.0,A-216,2.0,4.0,1,753
925,1,2,"Accurately name znode count in ""four-letter words""",Feature / Improvement Implementation,Minor,2.0,A-177,2.0,4.0,1,754
926,1,2,zkpython: close() should delete any watcher,Bug fixing / Maintenance,Minor,2.5,A-352,2.5,5.0,0,755
927,1,2,Jute generates invalid C++ code,Bug fixing / Maintenance,Minor,2.0,A-155,3.0,5.0,1,756
928,1,2,WatchedEvent class missing from documentation,Documentation,Minor,3.0,A-165,2.5,5.5,0,757
932,1,2,A couple of bugs in the tutorial code,Bug fixing / Maintenance,Minor,2.5,A-214,3.0,5.5,0,758
935,1,2, If the configured log directory does not exist zookeeper will not start. Better to create the directory and start,Bug fixing / Maintenance,Minor,3.0,A-196,3.0,6.0,0,759
941,1,2,Nagios check always returns OK when the critical and warning values are the same,Bug fixing / Maintenance,Minor,2.0,A-36,2.0,4.0,1,760
947,1,2,Should not log SASL errors for non-secure usage,Documentation,Minor,3.0,A-355,1.6,4.6,0,761
957,1,2,"use more standard junit annotation ""@Before"" in SaslXTests rather than static blocks",Testing & Verification,Minor,2.0,A-22,2.0,4.0,1,762
960,1,2,registration page not accepting capital letters,Bug fixing / Maintenance,Minor,3.0,A-57,2.5,5.5,0,763
962,1,2,Tests in QuorumUtil.startAll() and JMXenv,Testing & Verification,Minor,2.0,A-253,1.6,3.6,1,764
969,1,2,Findbugs configuration is missing some dependencies,Bug fixing / Maintenance,Minor,2.0,A-139,1.6,3.6,1,765
979,1,2,Update website with info on how to report security bugs ,Project / General Task,Minor,3.0,A-65,3.0,6.0,0,766
98,1,2,Exceeding max data node size causes disconnect,Feature / Improvement Implementation,Minor,2.0,A-60,2.0,4.0,1,767
984,1,2,Adding mvn-install target for deploying the zookeeper artifacts to .m2 repository.,Build & Release Engineering,Minor,3.0,A-170,3.0,6.0,0,768
988,1,2,Documentation list has wrong numbering,Documentation,Minor,2.0,A-204,1.6,3.6,1,769
99,1,2,"add tostring support for watcher event, and enums for event type/state",Feature / Improvement Implementation,Minor,3.0,A-117,2.5,5.5,0,770
991,1,2,Add Debian style /etc/default/zookeeper support to init script,Feature / Improvement Implementation,Minor,3.0,A-272,3.0,6.0,0,771
992,1,2,Sockets should be read until exhausted,Feature / Improvement Implementation,Minor,2.0,A-156,2.5,4.5,1,772
1,1,2,Initial ZooKeeper code contribution from Yahoo!,Project / General Task,Major,3.3000000000000003,A-276,2.0,5.300000000000001,0,773
10,1,2,handle failure better in build.xml:test,Testing & Verification,Major,2.2,A-164,2.0,4.2,1,774
1000,1,2,Zookeeper unable to recover and start once datadir disk is full and disk space cleared,Bug fixing / Maintenance,Major,3.3000000000000003,A-294,2.0,5.300000000000001,0,775
1002,1,2,zoo_multi c MT client windows crash,Bug fixing / Maintenance,Major,2.2,A-406,3.0,5.2,1,776
1004,1,2,zookeeper version error log info ?,Bug fixing / Maintenance,Major,3.3000000000000003,A-152,2.5,5.800000000000001,0,777
1007,1,2,NIOServerCnxnFactory (new code introduced in ZK-1504) opens selectors but never closes them,Bug fixing / Maintenance,Major,3.3000000000000003,A-333,1.6,4.9,0,778
1008,1,2,"zkServer.sh is looking for clientPort in config file, but it may no longer be there with ZK-1411",Bug fixing / Maintenance,Major,3.3000000000000003,A-102,2.5,5.800000000000001,0,779
1009,1,2,Documented list of allowable characters in ZK doc not in line with code,Documentation,Major,4.4,A-373,2.5,6.9,0,780
101,1,2,This is version of the documents with most of the [tbd...] scrubbed out,Documentation,Major,4.4,A-108,2.5,6.9,0,781
1010,1,2,testTransactionLogCorruption occasionally fails,Testing & Verification,Major,4.4,A-302,3.0,7.4,0,782
1011,1,2,collect the zk connects/disconnects every  cycle and report it to controller. ,Feature / Improvement Implementation,Major,3.3000000000000003,A-377,2.0,5.300000000000001,0,783
1013,1,2,Introduce a protocol version to connection initiation message,Bug fixing / Maintenance,Major,2.2,A-408,2.0,4.2,1,784
1014,1,2,Intermittent Segfault with zkpython in pyzoo_exists  ,Bug fixing / Maintenance,Major,2.2,A-262,2.0,4.2,1,785
1017,1,2,Leader loading database twice,Bug fixing / Maintenance,Major,2.2,A-299,2.0,4.2,1,786
1018,1,2,"Windows: fetch_and_add not 64bit-compatible, may not be correct",Bug fixing / Maintenance,Major,3.3000000000000003,A-292,2.0,5.300000000000001,0,787
1019,1,2,Add support for compressed SetWatches packet,Feature / Improvement Implementation,Major,3.3000000000000003,A-380,2.5,5.800000000000001,0,788
1020,1,2,ZooKeeper OSGi package imports not complete,Bug fixing / Maintenance,Major,3.3000000000000003,A-182,2.5,5.800000000000001,0,789
1021,1,2,OSGi package import/export changes not applied to bin-jar,Bug fixing / Maintenance,Major,2.75,A-349,1.6,4.35,0,790
1024,1,2,Random (?) 5s delay when establishing connection,Bug fixing / Maintenance,Major,3.3000000000000003,A-340,2.0,5.300000000000001,0,791
1027,1,2,Server fails to join quorum when a peer is unreachable (5 ZK server setup),Bug fixing / Maintenance,Major,2.2,A-327,2.5,4.7,1,792
1029,1,2,Cannot connect with a given sessionId - it is discarded,Bug fixing / Maintenance,Major,3.3000000000000003,A-252,1.6,4.9,0,793
1033,1,2,Race condition when close sock may cause a NPE in sendBuffer ,Bug fixing / Maintenance,Major,2.2,A-198,1.6,3.8000000000000003,1,794
1034,1,2,process may core or hang when xid is overflowed,Bug fixing / Maintenance,Major,2.2,A-278,2.0,4.2,1,795
1039,1,2,"ZooKeeper client may write operation packets before receiving successful response to connection request, can cause TCP RST",Bug fixing / Maintenance,Major,2.75,A-171,3.0,5.75,0,796
104,1,2,Document change to server configuration,Documentation,Major,2.2,A-136,2.0,4.2,1,797
1046,1,2,transient test failure in TestReconfig.cc,Testing & Verification,Major,4.4,A-259,3.0,7.4,0,798
1049,1,2,"Flex code works in debug mode , not in run mode",Bug fixing / Maintenance,Major,3.3000000000000003,A-414,2.5,5.800000000000001,0,799
1052,1,2,Ability to run without writing to disk,Feature / Improvement Implementation,Major,2.2,A-116,2.0,4.2,1,800
1053,1,2,Make ZooKeeper clients more test friendly,Testing & Verification,Major,2.2,A-69,2.0,4.2,1,801
1054,1,2,unique ensemble identifier,Bug fixing / Maintenance,Major,3.3000000000000003,A-61,2.5,5.800000000000001,0,802
1055,1,2,No way to dynamically go from 1 ZK server -> 2 ZK servers?,Bug fixing / Maintenance,Major,2.2,A-383,2.0,4.2,1,803
1060,1,2,Make ZooKeeper easier to test - support simulating a connection loss,Testing & Verification,Major,2.75,A-83,2.0,4.75,0,804
1061,1,2,Zookeeper SASL authentication allows anonymus users to log in,Bug fixing / Maintenance,Major,2.2,A-92,2.0,4.2,1,805
1062,1,2,zk scripts no longer work when symlinked,Bug fixing / Maintenance,Major,3.3000000000000003,A-227,2.0,5.300000000000001,0,806
1067,1,2,Zookeeper server fails to start if transaction log file is corrupted,Bug fixing / Maintenance,Major,2.2,A-221,2.0,4.2,1,807
1069,1,2,ClientCnxn#run could miss the second ping or connection get dropped before a ping,Bug fixing / Maintenance,Major,3.3000000000000003,A-75,3.0,6.300000000000001,0,808
107,1,2,update programmer guide with acl details from old wiki page,Documentation,Major,4.4,A-385,3.0,7.4,0,809
1070,1,2,"ClientCnxn is not properly releasing the resources, which are used to ping RwServer",Bug fixing / Maintenance,Major,2.2,A-409,1.6,3.8000000000000003,1,810
1072,1,2,Concurrent operations of four letter 'dump' ephemeral command and killSession causing NPE,Bug fixing / Maintenance,Major,2.2,A-405,1.6,3.8000000000000003,1,811
1073,1,2,zookeeper_interest() in C client can return a timeval of 0,Bug fixing / Maintenance,Major,2.2,A-184,1.6,3.8000000000000003,1,812
1076,1,2,"Adding ability to allow READ operations for authenticated users,  versus keeping ACLs wide open for READ",Feature / Improvement Implementation,Major,4.4,A-255,2.5,6.9,0,813
1077,1,2,Provide an interface for check version of a node,Build & Release Engineering,Major,2.2,A-85,2.0,4.2,1,814
1078,1,2,Expose 'check' version api in ZooKeeper client,Build & Release Engineering,Major,4.4,A-248,3.0,7.4,0,815
1079,1,2,Implement 'check' version cli command,Build & Release Engineering,Major,2.2,A-3,2.0,4.2,1,816
1081,1,2,ZooKeeper attempts at SASL eventhough it shouldn't,Bug fixing / Maintenance,Major,2.2,A-384,2.0,4.2,1,817
1087,1,2,config.guess downgraded from timestamp='2012-02-10' in 3.3.x to timestamp='2005-07-08' in 3.4.x,Bug fixing / Maintenance,Major,2.2,A-163,2.0,4.2,1,818
1088,1,2,incorrect reference to jline version/lib in docs,Documentation,Major,3.3000000000000003,A-15,1.6,4.9,0,819
109,1,2,Cover two corner cases of leader election,Bug fixing / Maintenance,Major,3.3000000000000003,A-335,2.0,5.300000000000001,0,820
1094,1,2,Distinguish initial configuration from first established configuration,Bug fixing / Maintenance,Major,2.2,A-381,2.0,4.2,1,821
1098,1,2,Deal with special ObserverId in QuorumCnxManager.receiveConnection,Bug fixing / Maintenance,Major,3.3000000000000003,A-249,1.6,4.9,0,822
11,1,2,zookeeper_init doc needs clarification,Documentation,Major,4.4,A-11,2.0,6.4,0,823
110,1,2,Admin / Ops Guide Missing Content,Documentation,Major,4.4,A-181,3.0,7.4,0,824
1107,1,2,"The ZooKeeperSaslClient service name principal is hardcoded to ""zookeeper""",Bug fixing / Maintenance,Major,2.75,A-247,2.0,4.75,0,825
111,1,2,"Content needed: ""Designing a ZooKeeper Deployment""",Other,Major,4.4,A-356,3.0,7.4,0,826
1114,1,2,very ugly warning when compiling load_gen.c,Bug fixing / Maintenance,Major,2.2,A-126,2.0,4.2,1,827
1115,1,2,We need a MiniZooKeeperCluster for unit test,Testing & Verification,Major,2.75,A-275,1.6,4.35,0,828
1116,1,2,"In ClientBase, if not set ""build.test.dir"" will throw IOException",Build & Release Engineering,Major,2.75,A-6,2.0,4.75,0,829
1118,1,2,Reduce the number of mntr calls in zookeeper ganglia plugin,Build & Release Engineering,Major,4.4,A-264,3.0,7.4,0,830
1119,1,2,Audit src/c/src/zookeeper.c for missing error checking & early returns,Bug fixing / Maintenance,Major,2.2,A-10,2.0,4.2,1,831
112,1,2,"Content needed: ""Things to Consider: Strengths and Limitations""",Other,Major,4.4,A-145,1.6,6.0,0,832
1122,1,2,Document remove watches details to the guide,Documentation,Major,2.2,A-417,2.0,4.2,1,833
1124,1,2,Catch IOException in FileTxnLog,Other,Major,4.4,A-232,1.6,6.0,0,834
1126,1,2,Fix JMXEnv checks (potential race conditions),Bug fixing / Maintenance,Major,2.75,A-360,2.0,4.75,0,835
1127,1,2,ZooKeeper shutdown hangs indefinitely at NioServerSocketChannelFactory.releaseExternalResources,Build & Release Engineering,Major,2.2,A-339,1.6,3.8000000000000003,1,836
1130,1,2,problem in QuorumTest,Testing & Verification,Major,4.4,A-82,3.0,7.4,0,837
1131,1,2,Election listening thread not shutdown for leaders or followers,Bug fixing / Maintenance,Major,2.2,A-268,2.0,4.2,1,838
1134,1,2,Normalize line endings in repository,Bug fixing / Maintenance,Major,3.3000000000000003,A-23,1.6,4.9,0,839
1137,1,2,ServerCnxnFactory instance is not properly cleanedup,Design & API Evolution,Major,4.4,A-31,2.0,6.4,0,840
1138,1,3,ClientBase ZooKeeper server clean-up,Design & API Evolution,Major,3.3000000000000003,A-334,4.5,7.800000000000001,0,841
1139,1,3,PrepRequestProcessotTest doesn't shutdown ZooKeeper server,Testing & Verification,Major,3.3000000000000003,A-221,4.2,7.5,0,842
114,1,3,"Programmer's Guide ""Basic Operations"" section is missing content",Documentation,Major,4.4,A-333,4.9,9.3,0,843
1140,1,3,JMX checks - potential race conditions while stopping and starting server,Design & API Evolution,Major,4.4,A-93,5.0,9.4,0,844
1141,1,3,Async versions of reconfig don't actually throw KeeperException nor InterruptedException,Bug fixing / Maintenance,Major,3.3000000000000003,A-199,4.5,7.800000000000001,0,845
1143,1,3,quorumVerifier is null when creating a QuorumPeerConfig from parsing a Properties object,Bug fixing / Maintenance,Major,2.75,A-100,5.0,7.75,0,846
